TARGET_B,TARGET_D,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome,GiftCntAll_M,GiftCntCardAll_M,GiftAvgCard36_M,PromCntCard12_M,DemAge_M,DemMedHomeValue_M,DemPctVeterans_M,DemMedIncome_M,StatusCat96NK_A,StatusCat96NK_E,StatusCat96NK_F,StatusCat96NK_L,StatusCat96NK_m,DemHomeOwner_H,DemGender_F,DemGender_U
1,12,1.3862943611,2.3978952728,2,2.302585093,13,11.67,5.82,12,24,4.7273878187,11,31,4.0775374439,5,14,3.2188758249,S,1,56,F,H,4.3438054219,800,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,10,1.7917594692,2.9444389792,4,2.7080502011,10,10.8,8.16,10.25,21,4.8202815656,12,32,4.2904594411,6,17,3.4339872045,S,1,59.427012844,F,U,4.248495242,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2,2.6390573296,4.1431347264,9,3.4011973817,2,3.54,3.22,3.67,15,4.8598124044,12,29,4.4659081187,5,16,3.5553480615,S,1,68,F,H,4.3040650932,800,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,10,1.6094379124,3.1780538303,1,2.5649493575,10,7.5,5.63,5,16,4.8520302639,7,23,4.0775374439,3,11,3.295836866,S,1,59.427012844,F,H,3.5835189385,900,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,10,1.9459101491,2.8332133441,2,1.7917594692,6,8.17,6.41,8.5,15,4.5325994932,13,34,4.0430512678,6,17,3.1354942159,S,1,59.427012844,F,U,4.189654742,800,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,6,2.0794415417,2.7725887222,4,2.3978952728,6,6,5.25,6,22,4.6539603502,10,31,4.0604430105,5,15,3.2188758249,S,1,76,F,U,4.0943445622,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,15,1.3862943611,2.6390573296,1,2.302585093,15,14.05,9.8,15.15,18,4.8283137373,13,33,4.248495242,6,16,3.36729583,S,1,59.427012844,F,U,4.1588830834,600,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,10,1.3862943611,3.258096538,2,2.4849066498,10,10,5.88,10,17,4.836281907,13,35,4.3820266347,6,17,3.5263605246,S,1,41,F,H,3.8501476017,900,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,5,2.0794415417,2.5649493575,5,1.9459101491,9,9.29,8.23,9.4,21,3.7612001157,11,33,3.6375861597,6,17,2.8332133441,S,1,59.427012844,F,U,4.4426512565,0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,10,1.9459101491,1.7917594692,4,1.6094379124,10,10.33,10.33,10,17,3.4965075615,13,32,3.4965075615,6,15,2.5649493575,S,1,63,F,H,4.6347289882,300,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,10,1.6094379124,2.8332133441,1,2.4849066498,6,5.75,4.18,7,16,4.8202815656,7,21,4.0073331852,3,9,3.1354942159,S,1,27,F,U,4.248495242,700,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,10,1.7917594692,2.9444389792,3,2.3978952728,10,8.4,5.26,7.33,23,4.6151205168,12,34,4.1431347264,6,17,3.295836866,S,1,40,F,H,4.0073331852,600,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,5,1.9459101491,3.0445224377,5,2.7725887222,5,5,4.81,5,16,4.5747109785,12,28,4.1743872699,5,15,3.295836866,S,1,66,F,H,4.3944491547,400,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,12,1.7917594692,2.302585093,4,2.0794415417,11,10.8,9.3,10.75,19,4.0253516907,13,35,3.9318256327,6,17,2.9957322736,S,1,28,F,U,4.3438054219,700,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,1.6094379124,2.7080502011,1,2.1972245773,5,12,8.53,11,5,4.8751973232,19,40,4.3307333403,7,17,3.5263605246,S,1,59.427012844,F,U,4.1431347264,200,31.777502691,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,4,2.6390573296,3.7841896339,7,3.0445224377,5,3.92,3.61,3.86,17,4.5849674787,12,31,4.2195077052,5,16,3.3322045102,S,1,85,F,U,4.189654742,400,31.777502691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,9,1.9459101491,2.3978952728,2,1.6094379124,10,8.83,7.45,9.5,19,4.0253516907,14,34,3.8286413965,6,15,2.9444389792,S,1,71,F,H,4.5108595065,400,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,12,2.1972245773,2.7725887222,8,2.5649493575,15,11.88,9.94,11.88,17,4.4773368145,14,34,4.1431347264,6,17,3.1780538303,S,1,71,F,H,4.248495242,900,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,4,2.0794415417,2.8903717579,1,1.9459101491,5,4.57,3.33,5,15,4.6249728133,13,31,4.0073331852,6,13,2.9957322736,S,1,36,F,H,4.5538768916,100,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,5,2.0794415417,2.1972245773,4,1.7917594692,5,5.57,5.22,5.5,18,3.7135720667,6,26,3.36729583,4,14,2.5649493575,S,1,35,F,U,4.2195077052,700,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,7,1.3862943611,2.3978952728,0,1.7917594692,6,7.67,6.36,13.97297875,15,4.521788577,13,32,4.0430512678,6,6,3.1354942159,S,1,41,F,U,4.0073331852,800,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,100,1.9459101491,3.258096538,1,2.302585093,50,48.5,27.42,43,19,4.836281907,13,35,4.3820266347,6,17,3.4339872045,S,1,17,F,U,3.8066624898,900,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,10,1.7917594692,3.4965075615,2,2.9957322736,5,10.2,8.79,8,17,4.8675344505,14,35,4.4543472963,6,17,3.5553480615,S,1,75,F,U,2.8903717579,500,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,15,1.6094379124,2.302585093,3,2.1972245773,10,9.75,7.6,10,22,4.6151205168,12,32,4.0073331852,6,15,3.1354942159,S,1,39,F,H,4.7706846245,600,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,9,1.3862943611,2.9957322736,0,2.1972245773,10,8.67,5.75,13.97297875,18,4.8675344505,15,34,4.3307333403,6,6,3.4011973817,S,1,59.427012844,F,U,4.5432947823,0,26,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,15,2.3978952728,3.0445224377,6,2.302585093,18,13.9,10.67,14.5,15,4.836281907,29,51,4.6249728133,11,22,3.7135720667,S,1,40,F,H,4.4773368145,900,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,20,1.3862943611,2.1972245773,1,1.6094379124,20,19.33,15.22,20,16,3.9702919136,15,37,3.9318256327,6,17,2.9957322736,S,1,52,F,U,4.7449321284,100,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,7,2.0794415417,3.3322045102,7,2.9957322736,8,8.57,7.61,8.57,11,4.5747109785,29,50,4.4998096703,11,22,3.5553480615,S,1,67,F,H,4.521788577,300,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,11,1.3862943611,2.5649493575,0,1.7917594692,12,12,10.31,13.97297875,16,4.3040650932,13,33,4.0253516907,6,6,3.0910424534,S,1,71,F,H,3.4965075615,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1,10,1.6094379124,3.1780538303,2,2.4849066498,12,10.5,6.88,11,16,4.8202815656,7,18,4.2046926194,3,10,3.295836866,S,1,59,F,U,4.0943445622,600,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,1.6094379124,2.7080502011,3,2.1972245773,5,5.5,5.33,5.67,17,4.3944491547,15,33,4.0943445622,6,15,3.0910424534,S,1,38,F,H,3.9889840466,900,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,6,1.9459101491,3.258096538,5,2.8332133441,7,6.67,6.46,6.4,20,4.8441870865,15,34,4.5432947823,5,15,3.4965075615,S,1,87,F,U,3.7376696183,800,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,12,1.3862943611,2.4849066498,1,2.1972245773,12,11.33,6.75,12,16,4.836281907,14,33,4.127134385,6,14,3.3322045102,S,1,50,F,H,4.0253516907,900,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,10,1.0986122887,2.3978952728,2,2.0794415417,10,10,14.09,10,15,4.0430512678,14,36,3.9702919136,6,17,3.0910424534,S,1,51,F,H,3.8918202981,500,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,3,2.1972245773,3.2188758249,5,2.7725887222,3,3.13,3.08,3.4,18,4.7004803658,11,30,4.2195077052,6,16,3.4339872045,S,1,59,F,H,3.8918202981,700,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,4,2.302585093,2.3978952728,5,1.9459101491,4,4.33,4.64,4.2,15,3.7135720667,13,31,3.5263605246,6,16,2.7080502011,S,1,46,F,U,4.1431347264,800,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,6,1.9459101491,2.9444389792,4,2.3978952728,5,5.83,5.95,5,22,4.8202815656,11,31,4.1108738642,6,17,3.3322045102,S,1,51,F,H,4.0604430105,800,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,14,1.6094379124,2.4849066498,1,1.9459101491,7,7.5,6.17,9,15,4.5325994932,12,28,4.0775374439,5,12,3.1354942159,S,1,59.427012844,F,U,4.0430512678,400,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,10,1.7917594692,2.8332133441,4,2.5649493575,10,10.4,8.29,10.5,19,4.7184988713,13,35,4.3307333403,6,17,3.4011973817,S,1,59,F,H,3.8712010109,600,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,3,1.9459101491,3.295836866,5,3.0445224377,5,3.67,3.52,3.8,24,4.8598124044,14,34,4.4067192473,7,18,3.5263605246,S,1,80,F,U,4.5432947823,300,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,10,2.0794415417,2.8332133441,5,2.3978952728,10,7.71,5.76,7.4,15,4.189654742,13,35,3.9702919136,6,17,3.0910424534,S,1,77,F,U,4.3040650932,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,12,1.9459101491,2.6390573296,3,2.0794415417,11,10.33,8.21,10,15,4.127134385,14,36,3.9889840466,6,17,3.0910424534,S,1,45,F,H,4.0604430105,700,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,15,1.3862943611,3.1354942159,1,2.6390573296,15,12.67,7.91,12,19,4.8520302639,13,34,4.3944491547,6,16,3.4965075615,S,1,59.427012844,F,U,4.3307333403,400,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,7,2.1972245773,3.4011973817,6,2.7725887222,20,6.75,5.2,5.5,6,4.8040210447,19,39,4.3694478525,7,18,3.4657359028,S,1,65,F,U,4.127134385,900,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,2.1972245773,3.4339872045,5,2.9444389792,3,3.63,3.52,3.6,21,4.8520302639,10,32,4.3174881135,5,16,3.4339872045,S,1,83,F,U,4.0253516907,300,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,10,1.7917594692,2.9444389792,4,2.6390573296,10,10.52,8.47,10.65,22,4.8283137373,12,32,4.262679877,6,17,3.4965075615,S,1,50,F,U,3.8066624898,700,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,2.0794415417,3.0445224377,3,2.4849066498,5,5,4.48,5,17,4.6539603502,8,27,4.0943445622,4,12,3.1780538303,S,1,59.427012844,F,U,4.4188406078,600,31.777502691,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,5,1.3862943611,3.6635616461,1,2.8903717579,5,3.67,4.42,3,16,4.8121843554,13,28,4.2904594411,6,12,3.36729583,S,1,62,F,H,4.1108738642,600,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,7,1.6094379124,2.5649493575,3,2.0794415417,10,8.75,5.62,8.33,17,4.3944491547,13,34,4.0943445622,6,16,3.1354942159,S,1,59,F,U,3.5835189385,800,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,15,1.6094379124,2.7725887222,3,2.302585093,10,12.75,13.19,13.67,18,4.8598124044,14,32,4.3307333403,6,15,3.4011973817,S,1,53,F,H,4.248495242,200,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,5,1.6094379124,3.1354942159,2,2.3978952728,5,5,4.61,4.5,16,4.4998096703,6,15,3.9120230054,3,8,2.9444389792,S,1,77,F,H,3.4339872045,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,6,2.0794415417,3.0910424534,3,2.7080502011,6,6.43,4.86,7,19,4.7535901911,11,32,4.248495242,6,17,3.4339872045,S,1,82,F,U,3.7376696183,400,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,1.7917594692,2.9444389792,3,2.6390573296,6,5.8,5.05,5.33,18,4.8441870865,7,21,3.9318256327,3,9,2.9444389792,S,1,78,F,H,4.0943445622,400,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,3,2.0794415417,2.4849066498,5,1.9459101491,3,3.43,3.17,3,18,3.6888794541,13,31,3.5263605246,6,15,2.6390573296,S,1,59.427012844,F,U,3.7376696183,500,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,15,1.3862943611,2.5649493575,0,1.7917594692,12,10.67,7,13.97297875,18,4.7791234931,13,34,4.1588830834,6,6,3.295836866,S,1,83,F,U,4.0775374439,500,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,2.0794415417,2.8903717579,4,2.3978952728,2,4.57,4.17,5.25,15,4.8121843554,14,33,4.1743872699,6,15,3.36729583,S,1,54,F,H,3.4339872045,300,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,5,1.6094379124,2.8332133441,2,2.6390573296,5,5,4.35,5,15,4.8598124044,9,27,4.189654742,4,11,3.295836866,S,1,79,F,U,3.1780538303,300,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,10,1.7917594692,3.3322045102,1,2.8332133441,10,7.8,5.93,10,15,4.8202815656,12,32,4.3567088267,6,16,3.4657359028,S,1,59.427012844,F,U,3.4965075615,900,31.777502691,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,10,2.4849066498,3.1354942159,5,2.3978952728,10,9.18,7.83,10.4,15,4.4773368145,16,37,4.0775374439,6,17,3.1354942159,S,1,67,F,H,4.2341065046,100,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,11,2.0794415417,2.302585093,4,1.7917594692,10,11.57,10.6,12.25,22,3.6888794541,12,33,3.5835189385,6,16,2.7080502011,S,1,78,F,H,3.6635616461,300,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,5,1.7917594692,3.0445224377,4,2.7080502011,5,5.2,4.86,5,16,4.8040210447,13,33,4.3040650932,5,14,3.4339872045,S,1,66,F,H,4.8520302639,200,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,10,1.3862943611,2.302585093,1,1.7917594692,20,16.67,11.7,10,18,4.5325994932,9,25,4.0604430105,4,12,3.0445224377,S,1,54,F,H,3.8501476017,800,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,10,1.7917594692,3.1780538303,4,2.7725887222,10,8.4,5.92,8,16,4.8520302639,13,32,4.3438054219,6,16,3.4339872045,S,1,69,F,H,3.295836866,500,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,10,1.7917594692,1.6094379124,2,1.0986122887,15,11.6,11.6,9,18,3.4657359028,13,30,3.3322045102,6,15,2.5649493575,S,1,74,F,H,3.6888794541,600,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,15,1.3862943611,2.6390573296,2,2.302585093,10,15,8.36,17.5,15,4.8598124044,15,31,4.2904594411,6,14,3.3322045102,S,1,59.427012844,F,U,4.4426512565,600,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,5,2.0794415417,1.9459101491,5,1.7917594692,5,4.86,4.86,4.6,15,3.4657359028,13,27,3.3322045102,6,13,2.3978952728,S,1,74,F,H,4.836281907,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,11,1.3862943611,2.5649493575,2,2.0794415417,10,14.33,10.08,15,17,4.7273878187,13,31,4.248495242,6,16,3.36729583,S,1,65,F,H,3.295836866,300,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,20,1.7917594692,2.7725887222,4,2.1972245773,10,12.4,9.69,13,4,4.5108595065,29,51,4.3694478525,7,18,3.295836866,S,1,59.427012844,F,U,3.4965075615,800,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,6,1.6094379124,2.7080502011,2,2.302585093,7,6,5.13,6,17,4.8675344505,6,14,3.8501476017,4,9,3.0910424534,S,1,70,F,U,4.4773368145,500,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,12,2.5649493575,4.0253516907,9,3.295836866,8,5.17,3.59,4.89,4,4.8675344505,49,71,4.9487598904,17,28,3.8286413965,S,1,59.427012844,F,U,4.2195077052,500,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,6,1.7917594692,2.6390573296,2,1.7917594692,5,6.8,4.5,8,15,4.3820266347,13,30,3.9702919136,6,13,2.9957322736,S,1,79,F,U,4.2341065046,300,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,12,1.3862943611,2.7725887222,1,2.302585093,15,10,9.94,10,18,4.8520302639,13,34,4.3438054219,6,16,3.4657359028,S,1,74,F,U,4.8202815656,400,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,50,1.6094379124,2.1972245773,4,2.0794415417,50,42.5,24.22,42.5,17,4.4886363697,9,21,3.7841896339,5,14,2.9957322736,S,1,68,F,U,4.1108738642,700,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,1.6094379124,3.36729583,2,2.302585093,6,7.5,5.45,7,4,4.3174881135,29,44,4.4543472963,7,15,3.0910424534,S,1,86,F,U,4.2046926194,900,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,1.7917594692,3.0445224377,4,2.9444389792,5,5.4,4.86,5,18,4.8675344505,10,26,4.248495242,5,14,3.36729583,S,1,85,F,U,4.2195077052,900,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,1.9459101491,2.8903717579,3,2.7080502011,6,4.83,4.44,5,17,4.836281907,12,31,4.2341065046,6,16,3.4339872045,S,1,83,F,U,3.4965075615,100,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,10,1.0986122887,2.7080502011,1,1.9459101491,10,11,5.87,11,18,4.3944491547,14,32,4.0604430105,6,15,3.0910424534,S,1,45,F,U,4.0073331852,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,17,2.4849066498,3.9120230054,5,2.8903717579,5,6.27,6.34,5.4,4,4.7273878187,45,66,4.9199809258,14,25,3.9120230054,S,1,59.427012844,F,U,3.8066624898,200,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,10,1.6094379124,2.4849066498,2,1.9459101491,8,7,6.83,7.5,18,4.7273878187,12,28,4.0943445622,6,13,3.1780538303,S,1,78,F,U,3.9512437186,200,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,2.4849066498,2.3978952728,5,1.7917594692,5,4.55,4.55,5,16,3.5553480615,14,32,3.4339872045,6,14,2.4849066498,S,1,70,F,H,3.7612001157,800,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,6,1.9459101491,3.36729583,2,2.9444389792,5,5.83,5,7.5,15,4.8040210447,12,33,4.3820266347,6,17,3.4965075615,S,1,74,F,U,4.0253516907,700,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,16,1.7917594692,2.7725887222,4,2.4849066498,10,9.6,8.94,9,18,4.3944491547,14,36,4.2046926194,6,17,3.258096538,S,1,59.427012844,F,U,4.0430512678,100,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,15,1.6094379124,1.7917594692,3,1.7917594692,15,11.75,9.83,12.33,16,3.7841896339,14,32,3.6109179126,6,14,2.6390573296,S,1,59.427012844,F,U,3.4339872045,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,5,1.6094379124,1.9459101491,2,1.6094379124,13,12,9.71,11.5,24,3.7135720667,11,30,3.4965075615,6,15,2.7080502011,S,1,59.427012844,F,U,4.0604430105,200,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,12,2.0794415417,2.8332133441,4,2.5649493575,7,5.29,4.35,4.75,18,4.8121843554,12,32,4.2046926194,5,15,3.4011973817,S,1,59.427012844,F,U,2.8903717579,200,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,11,1.9459101491,2.0794415417,3,1.7917594692,12,8.83,8.13,10.67,20,3.7841896339,13,33,3.6109179126,6,16,2.7725887222,S,1,59.427012844,F,U,3.7612001157,200,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,7,2.1972245773,3.5263605246,5,2.6390573296,7,5.63,5.6,5.4,5,5.062595033,29,47,4.4773368145,10,19,3.4339872045,S,1,59.427012844,F,U,3.6888794541,900,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,10,2.1972245773,3.3322045102,5,2.8903717579,5,7.5,6.5,9,16,4.7874917428,14,34,4.3174881135,6,17,3.4965075615,S,1,72,F,H,4.5108595065,500,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,5,1.7917594692,2.9444389792,5,2.8332133441,7,5.4,4.59,5.4,17,4.8441870865,12,30,4.276666119,5,12,3.3322045102,S,1,44,F,H,4.2195077052,700,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,5,1.6094379124,3.0445224377,1,2.4849066498,7,6.75,4.43,10,18,4.8598124044,12,32,4.3307333403,6,16,3.4965075615,S,1,87,F,H,4.0430512678,500,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,16,2.0794415417,3.5835189385,4,2.9957322736,12,10.71,10.33,11.25,16,4.8675344505,29,47,4.5747109785,6,15,3.5263605246,S,1,72,F,H,4.4886363697,600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,4,1.7917594692,2.7080502011,2,2.3978952728,5,4.6,4.07,5,15,4.8283137373,12,30,4.1743872699,5,12,3.258096538,S,1,61,F,H,4.4998096703,200,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,15,2.0794415417,2.3978952728,5,1.9459101491,15,16.43,12.73,18,24,3.7135720667,12,31,3.5835189385,6,16,2.7080502011,S,1,59.427012844,F,U,3.8712010109,700,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,3,1.3862943611,2.8332133441,1,2.5649493575,3,3.67,2.71,5,18,4.8675344505,9,20,4.0253516907,4,8,3.1354942159,S,1,81,F,H,4.3944491547,300,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,10,1.9459101491,3.2188758249,3,2.302585093,10,10,8.4,10,19,4.1743872699,10,29,3.8918202981,5,15,2.9444389792,S,1,41,F,H,4.3174881135,300,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,16,1.7917594692,3.2188758249,0,2.1972245773,12,10.4,9.68,13.97297875,18,4.8202815656,15,37,4.4188406078,6,6,3.4965075615,S,1,59,F,U,4.7273878187,800,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,2.4849066498,3.7841896339,6,3.1780538303,10,7.27,5.34,9.5,17,4.8598124044,13,32,4.4308167988,5,14,3.4965075615,S,1,54,F,U,4.0430512678,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,2.1972245773,3.0910424534,6,2.8332133441,6,4.25,3.11,4.17,17,4.8283137373,12,28,4.127134385,6,16,3.36729583,S,1,86,F,U,4.3567088267,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,11,1.7917594692,1.6094379124,4,1.6094379124,9,7.8,7.8,7.5,18,3.4657359028,12,27,3.258096538,6,13,2.3978952728,S,1,39,F,H,4.3307333403,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,7,2.1972245773,3.0910424534,3,2.0794415417,9,7.13,6.59,6.67,17,4.2046926194,13,33,4.0430512678,6,16,3.0910424534,S,1,81,F,U,4.0943445622,400,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,2.1972245773,3.4339872045,5,2.8332133441,9,7.5,5.29,6.8,18,4.8675344505,29,49,4.6821312271,6,17,3.4965075615,S,1,74,F,H,3.9702919136,400,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,3,1.6094379124,3.4339872045,3,2.7725887222,5,4,3.16,4.33,16,4.8675344505,6,15,3.9120230054,3,7,2.9444389792,S,1,60,F,H,4.3694478525,700,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,15,1.7917594692,2.7080502011,5,2.3978952728,16,13.6,10.73,13.6,17,4.1588830834,13,32,3.9702919136,6,17,3.1354942159,S,1,68,F,U,3.8501476017,600,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,8,1.9459101491,4.2195077052,3,2.7725887222,5,7.67,23.85,7.33,11,4.8598124044,34,53,4.9698132996,7,17,3.6109179126,S,1,37,F,U,3.8501476017,600,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,1.6094379124,3.0445224377,2,2.7725887222,25,4.25,5,4,18,4.836281907,13,34,4.248495242,6,16,3.4339872045,S,1,59,F,H,2.9444389792,800,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,3,2.1972245773,3.4657359028,6,2.7725887222,5,3.63,3.81,3.83,17,4.3820266347,12,30,4.1431347264,6,17,3.2188758249,S,1,83,F,U,3.8501476017,300,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,14,1.6094379124,2.8903717579,3,2.5649493575,15,11.75,5.19,10.67,23,4.8520302639,8,20,3.9889840466,5,13,3.3322045102,S,1,59,F,U,3.4965075615,300,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,20,1.9459101491,2.8332133441,4,2.4849066498,20,16.83,14.41,16.25,15,4.8441870865,9,23,3.9512437186,4,11,2.9444389792,S,1,59.427012844,F,U,2.7725887222,700,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,5,1.6094379124,3.4657359028,1,2.8903717579,15,11.75,8.97,10,15,4.8441870865,14,35,4.4308167988,6,16,3.4965075615,S,1,59.427012844,F,U,3.6635616461,700,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
